BALANCE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,response
250000,38,-2,-2,-2,-2,584,3291,8660,7495,3307,8703,7532,1125,notdefault
200000,40,-2,-2,-2,-2,531,0,2358,2477,0,2358,2477,958,notdefault
70000,23,0,0,0,0,64882,63824,63352,28085,2782,2700,1732,1134,default
240000,30,0,0,0,0,236823,241067,240998,244836,10279,10500,10581,8000,notdefault
310000,33,1,2,0,0,232244,157098,84865,70995,40,3959,2807,2000,notdefault
110000,37,0,0,2,0,14519,16982,16002,15262,3536,3,521,1000,notdefault
170000,56,1,-2,-1,-1,0,0,1991,0,0,1991,0,0,notdefault
140000,32,0,0,0,0,46134,50890,59395,73225,5890,9395,15000,0,default
210000,31,0,0,0,0,168161,133113,130769,95962,5000,5032,3783,2021,notdefault
350000,41,0,0,0,0,85339,84393,86793,84406,5000,5016,5000,3000,notdefault
50000,30,0,0,2,2,44572,48361,47192,50588,4500,0,4000,0,notdefault
50000,45,0,0,0,0,49212,42376,20009,20877,1611,1700,1547,785,notdefault
300000,32,-1,-1,-1,-1,3092,1589,2039,13926,1589,2039,13926,1304,notdefault
80000,39,2,2,2,0,129966,123747,106582,94318,9685,0,3659,13500,default
50000,55,0,0,0,0,51682,37869,27114,29625,3960,7232,11000,15788,notdefault
130000,38,0,0,0,-2,64942,66775,0,0,4000,0,0,0,default
10000,33,-1,-1,-1,-1,1655,1473,390,390,1473,390,390,540,default
30000,36,2,2,2,0,23338,25747,25048,26060,3120,0,1433,951,default
80000,35,0,0,0,0,78507,80327,80125,28345,3085,2969,1007,1042,notdefault
240000,35,1,-2,-2,-2,220,0,0,0,0,0,0,0,notdefault
200000,50,-1,-1,-1,-1,2119,1662,2482,19272,1662,2482,19272,10004,notdefault
360000,41,0,0,0,0,100608,95511,96288,100251,4000,6000,5000,4000,notdefault
230000,29,-2,-2,-1,-1,20517,12883,10867,10100,12903,10880,10125,3076,notdefault
30000,28,0,0,0,0,30497,30665,30945,31070,1800,1900,1776,1500,notdefault
90000,35,2,0,0,0,63426,57922,55010,52540,2700,2500,1900,4600,default
20000,46,0,0,0,0,10640,11252,12277,12287,1185,1600,1000,243,notdefault
230000,38,2,2,2,2,177917,181465,185074,187053,8000,8000,6500,0,notdefault
50000,27,0,0,0,0,44421,45897,46920,47864,2500,2100,2000,3900,notdefault
330000,41,-1,-1,-2,-2,4122,0,0,0,0,0,0,0,notdefault
250000,41,-1,2,-1,-1,22423,16296,32631,43399,60,32812,43932,2323,notdefault
150000,28,1,-1,-1,-2,0,382,0,0,382,0,0,0,notdefault
70000,33,0,0,0,0,32405,22484,23169,23337,10580,8009,10004,5000,notdefault
20000,23,-1,-1,-1,-1,1207,0,174,1200,0,174,1200,1434,notdefault
300000,27,-1,-1,-1,-1,1386,25051,9505,91527,25125,9565,91559,252,notdefault
180000,34,0,0,0,0,43374,38842,37895,36002,2100,2000,5000,1500,notdefault
210000,30,1,-2,-1,-1,0,0,474,17171,0,474,17171,0,notdefault
100000,29,0,0,0,-1,7815,11139,3708,2180,5000,1000,2180,1949,notdefault
100000,26,0,0,0,0,1962,4911,5933,6942,3000,1106,1115,275,notdefault
290000,28,0,0,0,0,240745,216678,205930,209010,9323,9000,8000,8000,notdefault
500000,41,0,0,0,0,119455,120499,124836,37334,7012,10522,6133,24408,notdefault
140000,23,1,-2,-2,-2,0,0,0,0,0,0,0,0,default
360000,28,-1,-1,-1,-1,9626,11684,18144,57687,15023,18500,57697,11000,notdefault
30000,34,-2,-1,-1,-1,14840,8435,6991,17176,10483,6998,17186,8054,default
340000,41,-2,-2,-2,-2,11379,11086,3112,3351,11258,3112,3351,1259,notdefault
180000,40,-2,-2,-2,-2,0,0,1040,258,0,1040,258,0,notdefault
270000,25,0,0,0,0,38525,39492,33898,35272,2000,2000,2000,2408,notdefault
500000,34,0,0,0,0,60278,56247,46940,45607,1745,1635,2000,3450,notdefault
20000,32,0,0,-1,0,18472,19968,17199,18367,2000,17199,1600,363,notdefault
140000,41,0,0,0,0,44635,45891,48149,50341,2000,3000,3000,3000,notdefault
420000,25,-1,0,0,0,28206,122212,117835,112705,100000,4013,3822,4086,notdefault
150000,27,-1,-1,-1,-1,8404,4493,11848,7435,4493,11848,7435,0,notdefault
10000,23,0,0,0,0,4304,5324,6509,7313,1100,1279,1083,500,notdefault
20000,23,0,0,2,0,16831,20404,19621,14051,4183,0,281,0,default
120000,26,1,2,2,0,3730,5006,4782,6041,1500,0,1500,1000,notdefault
230000,34,0,0,0,0,137122,138268,127797,130490,6700,6500,6513,4601,notdefault
200000,37,-2,-2,-2,-2,162,536,0,495,536,0,495,0,notdefault
160000,37,-1,-1,-1,-1,880,1602,840,840,1602,840,840,0,notdefault
30000,43,-1,3,2,2,10330,10040,10903,10533,0,1149,101,348,notdefault
30000,31,0,0,0,0,30589,31547,28734,27551,1488,1400,1300,3000,notdefault
240000,27,1,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
360000,69,-2,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
20000,30,-1,-1,3,2,323,24910,22469,21780,26703,0,0,1000,default
110000,45,0,0,0,0,9242,9484,13922,18766,5000,5000,5000,10000,notdefault
50000,36,0,0,0,0,26432,27708,28928,29475,1700,2000,1300,1200,default
50000,24,-2,-2,-2,-2,780,0,580,-200,0,580,0,500,notdefault
310000,25,0,0,0,0,191767,185445,188255,187384,6612,8321,7022,6021,notdefault
100000,27,0,0,2,0,39056,43420,42417,40287,5000,0,1500,3300,notdefault
30000,25,0,0,0,0,20983,22636,24417,27020,2000,2500,3000,1500,notdefault
440000,29,-1,-1,-1,-1,23147,88848,42045,400321,70554,45213,400972,5456,notdefault
50000,23,0,0,0,0,19455,13675,10476,11197,1500,1500,1200,600,notdefault
50000,23,0,0,0,0,50614,48702,47770,37239,2500,1700,2151,687,notdefault
70000,55,0,0,0,0,4664,5680,6703,7853,1100,1123,1273,407,notdefault
70000,26,2,2,2,2,46599,45578,48505,47427,0,4000,0,2000,notdefault
270000,51,-1,-1,-1,0,7582,10392,11088,6045,10392,11586,6013,750,notdefault
20000,44,0,0,2,0,16401,9620,9264,11693,3000,1000,3000,1000,notdefault
20000,50,1,2,3,2,10056,12571,12086,11595,3000,0,0,1800,default
70000,45,2,0,0,0,68722,69693,70206,70032,3100,3000,3100,2000,notdefault
200000,47,-1,-1,-1,-1,935,1418,-2,120,1418,0,122,300,default
410000,48,0,0,0,0,231152,238985,243779,250399,12000,10000,7250,5225,notdefault
70000,26,0,0,0,0,65329,64584,63600,60540,3000,4000,2000,4030,notdefault
140000,25,0,0,0,0,17172,18695,20880,23515,1815,3000,3000,2000,notdefault
280000,28,0,0,0,0,104451,105960,100542,103087,4470,4188,5000,3679,notdefault
100000,42,7,6,5,4,33816,33024,32308,31399,0,60,0,0,notdefault
230000,34,-1,0,0,0,18482,22938,3569,2845,5000,1000,0,2000,notdefault
100000,27,0,0,0,0,40576,41876,42699,44020,1977,1800,2032,1600,default
280000,43,1,-1,-1,-1,0,4051,1196,19875,4051,1245,19875,599,default
70000,28,0,0,0,0,45738,36105,27484,28526,4016,2000,2000,2000,default
360000,40,2,2,2,0,105167,115468,112157,114690,12000,0,5900,5000,default
180000,26,0,0,0,0,42086,96998,133743,135900,90402,100028,20000,26000,notdefault
280000,40,0,0,0,0,291952,275948,240627,228230,8562,7071,6574,5938,notdefault
30000,24,0,0,2,2,27465,30386,31105,30270,3700,1500,0,1050,notdefault
90000,27,0,0,0,0,81111,83081,60210,61221,3500,3000,2600,2600,notdefault
250000,27,0,0,0,0,127786,60663,49181,34072,3729,1600,2000,1000,notdefault
390000,37,-2,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
180000,31,-2,-2,-2,-2,3580,0,0,0,0,0,0,7108,notdefault
210000,44,0,0,0,0,89755,90031,70660,71172,3600,3100,2900,2600,notdefault
30000,49,0,0,0,0,29707,28853,30107,29923,2000,3000,4000,2000,notdefault
80000,23,-1,-1,-1,0,5000,0,31432,24455,0,31432,3000,3000,notdefault
150000,33,-1,-1,-2,-2,717,-959,-959,-959,0,0,0,0,notdefault
30000,22,0,0,2,2,18324,20986,20808,18908,3300,1300,0,2300,notdefault
300000,36,1,-2,-2,-2,0,0,0,0,0,0,0,1894,notdefault
30000,22,2,2,2,0,27201,27873,25406,23339,4000,0,2000,2000,default
50000,56,0,0,0,0,48836,48049,47060,19171,2000,2000,1000,1000,notdefault
240000,36,1,-1,0,0,0,18000,18485,17406,18000,2000,2000,2000,notdefault
320000,48,2,2,2,2,201932,215392,218370,220977,18300,8000,7700,7700,default
340000,32,0,0,0,0,61605,64250,66293,57657,3500,3049,2706,1870,notdefault
280000,40,-1,-1,-1,-1,5310,2196,2928,9564,2196,2928,9564,22017,notdefault
260000,28,-2,-2,-2,-2,0,0,0,0,0,0,0,0,default
80000,29,1,2,0,0,80867,75615,77343,78883,0,3000,2744,3022,default
50000,46,0,0,0,0,5942,5444,2464,2521,1056,1000,57,0,notdefault
50000,22,0,0,-1,0,48423,44450,956,976,2150,956,20,1000,default
80000,36,2,2,2,0,48751,49853,48781,50170,2200,0,2500,2500,default
30000,36,2,0,0,0,7109,7963,9152,10282,1132,1321,1451,349,default
140000,36,0,0,2,2,134783,142708,143475,136331,12800,5000,0,5100,notdefault
240000,43,-1,-1,-2,-1,54,0,0,177,0,0,177,200,notdefault
50000,52,-2,-1,2,-1,-11,46501,24458,37778,46512,159,37778,2000,notdefault
230000,47,0,0,0,0,182787,173108,163937,90980,7000,5665,4154,3300,notdefault
210000,38,0,0,-1,-1,8420,8106,4168,23067,3000,4521,24000,10000,notdefault
170000,37,0,0,0,0,155379,155990,46870,43584,7000,1900,2014,2500,notdefault
320000,39,-1,-1,0,-1,8374,17634,38000,1140,17634,21000,1140,997,notdefault
130000,26,-1,-1,-1,-1,1094,1271,1205,1798,1293,1205,1798,299,notdefault
500000,43,-1,0,0,0,43346,43976,39032,29092,4006,2383,1126,782,notdefault
260000,38,0,0,-1,0,16995,12947,31394,26254,3087,33000,2000,6522,notdefault
500000,49,-2,-1,0,0,5157,77667,94159,95209,77677,20000,3500,4371,notdefault
240000,36,0,0,0,0,135053,141213,116710,93057,10000,10000,10000,5000,notdefault
200000,46,1,-2,-2,-2,9367,0,0,0,0,0,0,9400,default
50000,27,0,0,0,0,45557,46763,43000,29241,2300,1803,1200,1400,notdefault
310000,43,0,0,0,0,66140,66637,68131,68585,6000,10000,3018,4000,notdefault
20000,40,2,2,0,0,18278,17696,19008,19083,0,1612,687,3100,default
200000,29,-2,-2,-2,-2,1418,3052,3538,17091,3066,3555,17175,2435,notdefault
220000,27,-1,-1,2,-1,375,750,375,375,750,0,375,750,notdefault
230000,40,-2,-2,-2,-2,273,273,2418,1428,273,3588,1428,4398,notdefault
140000,32,0,0,0,0,101458,99196,78458,76387,3997,3520,2500,2689,notdefault
390000,39,-2,-2,-2,-2,48417,15530,112316,114797,2000,97472,4000,20000,notdefault
250000,31,0,0,0,0,42441,43061,29385,27677,4000,3000,901,63000,notdefault
70000,24,0,0,0,0,69023,70601,70426,69013,3600,2500,2100,2128,notdefault
30000,35,1,2,0,0,29622,28852,29777,29478,0,1700,1700,1500,notdefault
110000,51,-1,-1,-1,0,2132,1946,27162,26693,1946,27162,2000,812,notdefault
260000,25,0,0,0,0,16373,15249,15018,15520,5006,5000,5000,3491,default
50000,45,0,0,0,0,3740,4382,5008,5627,1100,1091,1100,1000,notdefault
220000,34,0,0,0,0,36242,38320,39700,40737,3000,2000,2000,3000,notdefault
150000,53,0,-1,-1,-1,11467,11052,10252,20618,11053,10253,11000,11500,notdefault
220000,29,-1,-1,-1,-1,13488,16105,17563,13184,16130,17563,13184,14111,notdefault
70000,31,0,0,0,0,63820,60697,61139,56609,5000,4000,3000,3000,notdefault
500000,38,0,0,0,-1,59372,49677,49515,42568,10026,7241,50091,25000,notdefault
20000,42,1,2,0,0,11063,10594,11714,13923,0,1600,2726,0,default
10000,57,0,0,0,2,7525,6952,9356,9533,1276,2680,477,0,notdefault
360000,30,-1,-1,-1,-1,30627,4297,2720,2040,4318,2740,2050,2736,notdefault
20000,35,1,3,2,0,20971,20360,19583,19575,0,0,392,332,notdefault
290000,38,-2,-2,-2,-2,2318,1818,2057,2278,1827,2066,2287,1242,notdefault
30000,25,1,2,2,2,14149,15171,14635,15318,1543,0,1226,0,default
260000,31,0,0,0,0,117271,121442,121805,127594,7000,4150,8000,4000,notdefault
340000,32,0,0,0,0,169246,100967,102819,105477,6000,4500,5000,4000,notdefault
260000,32,0,0,0,0,170276,164617,150188,138975,6200,6000,6000,5006,default
500000,46,-1,-1,-1,-1,991,4073,6738,2500,4082,6738,2510,0,notdefault
140000,30,0,0,2,0,90313,103560,78842,67003,15037,5,2007,0,notdefault
210000,26,0,0,0,0,204824,209873,214775,111893,10000,10000,5000,4000,notdefault
50000,26,-1,-1,-1,-1,526,526,526,1913,526,526,1913,0,default
200000,27,0,0,0,0,157607,155693,155290,147604,7194,6760,5018,5370,notdefault
50000,24,4,3,2,2,38965,38063,38838,39598,0,1700,1700,1500,default
280000,34,-2,-2,-2,-2,9103,6419,11966,5844,6439,12042,5844,4672,notdefault
500000,39,0,0,0,0,133598,167378,171106,174500,54209,4607,4603,5224,notdefault
60000,34,1,2,0,0,64684,63036,60031,27725,0,2459,1433,990,notdefault
80000,36,3,2,2,4,600,600,600,600,0,0,0,0,default
150000,52,0,0,0,0,126810,58955,29332,36796,5000,13003,15000,11000,notdefault
240000,41,0,0,0,0,218435,205981,187258,189435,5778,17020,5268,4179,notdefault
60000,24,0,0,0,0,8169,11027,27469,150,3000,17000,0,262,notdefault
50000,34,-1,-1,-1,-1,2531,14504,22553,14900,14608,22730,14911,6758,notdefault
80000,45,0,0,-2,-2,80250,0,0,0,0,0,0,0,notdefault
280000,27,-1,-1,-1,-1,5924,5174,980,3058,5174,1078,3058,3158,notdefault
450000,32,-2,-2,-2,-2,1249,142,5965,991,142,6001,996,0,notdefault
180000,26,-1,-1,-1,-1,4745,5865,6059,5537,5865,6091,5537,17366,notdefault
30000,32,2,2,0,0,28156,27422,28335,20946,0,1542,1024,1000,default
10000,52,1,2,0,0,6969,6712,7722,7875,0,1128,281,292,default
10000,37,0,0,-2,-2,5300,0,0,0,0,0,0,0,notdefault
30000,23,1,3,2,2,12271,11791,11305,12216,0,0,1100,500,notdefault
10000,32,0,0,0,0,4695,5719,6733,7616,1103,1117,1000,286,default
80000,46,2,2,0,0,40154,39021,21862,22297,80,1500,797,827,notdefault
100000,28,0,0,0,0,16601,14414,11307,11139,1539,1124,495,500,notdefault
300000,28,2,0,0,0,296665,300861,263571,252197,11500,9000,8000,7000,notdefault
70000,52,1,2,0,0,38527,37608,39369,43627,0,2369,5178,0,notdefault
150000,29,0,0,0,0,200442,206334,206221,69995,8500,8000,2500,1500,default
130000,32,2,2,2,2,114227,115922,117545,114168,5000,5000,0,9500,notdefault
290000,31,-2,-2,-2,-2,5307,4739,11495,11214,4739,11527,15537,4873,notdefault
90000,34,0,0,0,0,101023,97045,102372,100794,3580,13000,7000,6000,notdefault
130000,39,0,0,0,0,38358,27688,24489,20616,3000,1537,1000,2000,notdefault
50000,48,0,0,0,-1,51631,45223,45461,18354,1800,1005,19763,1000,notdefault
150000,35,-1,-1,-1,-1,13059,11526,18301,15858,11526,18305,15861,2744,notdefault
100000,40,-2,-2,-2,-2,-14,1452,4091,3011,1466,4091,3020,5955,notdefault
200000,31,-2,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
240000,32,0,0,0,0,234774,231155,236914,241351,10000,11000,11000,10000,notdefault
90000,39,-1,-1,-1,-1,7328,3697,4487,3169,3784,4511,3174,3852,notdefault
140000,23,-1,-1,-1,-1,390,390,390,1434,390,390,1434,1309,notdefault
160000,27,-1,-1,-1,-1,390,390,390,0,390,390,0,1170,notdefault
80000,30,0,0,0,-2,79813,82150,0,0,3750,0,0,0,notdefault
450000,42,1,-2,-2,-1,-200,-200,0,42000,0,200,42000,0,default
50000,49,1,2,2,2,17371,17789,18209,18595,1000,1000,1000,2000,default
200000,30,-2,-1,-1,-2,389,5889,389,389,5890,390,390,390,notdefault
20000,49,0,0,0,-2,16787,18464,0,0,2074,0,0,0,notdefault
200000,47,0,0,0,0,185272,189657,103861,75480,10000,10000,6000,0,notdefault
170000,39,1,2,0,0,161105,145908,119161,120662,0,6000,5000,9000,notdefault
230000,39,-2,-2,-2,-2,1876,1876,1876,2848,1876,1876,2848,1876,notdefault
90000,24,0,0,0,0,83590,84960,85744,79963,3200,3110,4677,3200,notdefault
80000,29,1,-1,-1,-1,0,416,832,28940,416,832,28940,832,notdefault
50000,32,1,2,2,2,45997,47003,46468,47198,2064,500,1800,3528,default
240000,31,0,0,0,0,65220,68155,70184,71784,4000,3167,2767,8233,notdefault
50000,25,1,2,2,0,43685,44694,43673,44659,2000,0,2000,6000,notdefault
50000,35,0,0,0,0,22188,20501,22161,24784,2000,2000,3000,2700,notdefault
90000,38,2,2,2,0,28774,29420,28502,30162,1400,0,2041,1007,notdefault
20000,23,0,0,-1,-1,14313,4256,200,0,1000,200,0,18844,notdefault
20000,22,-1,2,0,0,17990,17413,18608,19138,0,1502,822,2000,notdefault
30000,30,0,0,2,0,16570,18989,18387,22047,3000,0,4000,2000,notdefault
130000,38,-1,-1,-1,-1,780,0,11440,3752,0,11440,3752,1824,notdefault
50000,47,0,0,0,0,47500,46937,44681,47537,2700,2000,3600,0,notdefault
50000,61,2,0,0,0,5016,6065,6985,6354,1135,1055,656,0,notdefault
130000,24,2,2,3,2,49583,53275,51960,49723,5100,0,0,4500,default
80000,38,2,-1,0,0,389,754,1965,390,755,1800,0,985,default
180000,33,-1,-1,-1,-1,2196,1634,1586,1758,1640,1586,1758,480,default
280000,37,-1,-1,-1,-1,1695,5827,10190,2355,6644,10200,2355,3612,notdefault
290000,61,0,0,0,0,281967,288456,296084,218399,10492,12447,8973,6761,notdefault
210000,44,-1,-1,-1,-1,360,360,1234,722,360,1234,722,1326,notdefault
20000,39,0,0,0,0,19592,19401,19979,20107,1334,1302,694,707,notdefault
50000,57,0,0,0,0,46540,48520,47875,48110,2770,2100,1300,700,notdefault
230000,39,0,0,0,0,219712,208532,229229,143168,30500,25000,10000,5000,notdefault
210000,43,0,0,0,0,197743,201949,208690,211925,7500,10000,9085,1744,notdefault
360000,32,1,-2,-2,-1,0,0,0,499,0,0,499,1113,notdefault
50000,31,2,0,0,0,44105,33089,22829,13216,2000,2506,3000,3000,notdefault
120000,43,-1,-1,-1,-1,165,0,788,0,0,788,0,0,notdefault
200000,29,-1,0,-1,-1,5612,28352,6282,5906,25004,6282,5911,6000,notdefault
190000,35,0,0,0,0,170928,170290,175630,171572,6500,8031,7510,5500,notdefault
20000,49,0,0,2,2,9589,11627,12145,12648,2200,1000,1000,1000,default
140000,28,0,0,0,0,138901,140732,140661,100656,5600,5500,2650,36000,default
230000,29,0,0,0,0,4827,5605,7719,7601,2000,3050,5000,5000,notdefault
500000,49,-1,-1,-1,-1,12536,27882,35031,42145,28023,35477,42360,7387,notdefault
160000,36,-1,-1,-1,0,836,836,1672,836,836,1672,0,836,notdefault
20000,32,1,2,2,2,17044,16478,19098,18397,0,3200,0,700,notdefault
160000,35,2,-1,-1,-1,776,776,1172,380,776,1172,380,776,notdefault
20000,58,2,2,2,2,8287,10978,11207,11227,3000,700,500,1000,default
290000,37,-2,-2,-2,-2,199911,204462,208769,213085,8001,8001,8037,10074,notdefault
360000,28,0,0,0,0,164857,192513,178030,117997,30650,9300,6000,0,notdefault
50000,22,0,0,0,0,38251,34489,32252,6182,4000,1500,1500,2500,notdefault
70000,34,0,0,0,0,62694,63995,66446,67786,1818,3000,1903,2458,notdefault
100000,25,-1,0,0,0,91842,40308,41800,0,1809,2301,0,0,notdefault
100000,28,2,0,0,0,73073,74739,70844,63924,3500,3003,1910,2400,default
210000,29,0,0,0,0,67931,65289,64778,65861,12411,13000,12340,14000,notdefault
100000,26,0,0,0,0,50848,51118,48443,50352,3000,3000,3000,3000,notdefault
170000,31,-2,-2,-2,-2,6015,7810,2760,3474,7820,26058,3474,7680,default
30000,22,3,2,2,2,9340,10533,10221,16808,1500,0,6808,1502,default
50000,41,0,0,0,0,47739,47481,47066,44367,2000,1817,2000,1500,notdefault
80000,25,1,2,2,0,80906,82789,80903,80215,3800,6,3636,2646,notdefault
140000,27,0,0,0,0,127464,119346,89977,92381,6000,4000,4000,3000,notdefault
280000,38,2,2,2,0,168581,170775,166749,168739,6000,5,5858,5741,default
300000,49,1,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
120000,38,0,0,0,0,40538,41870,58882,59862,1988,18000,1857,1723,notdefault
240000,29,2,0,0,2,32870,34015,38257,37607,2000,5000,0,4000,default
30000,31,0,0,0,0,28716,26570,26829,26839,2000,1600,1000,1000,notdefault
120000,27,0,0,0,0,45375,52437,50473,45087,12000,5024,5000,5000,notdefault
230000,37,0,0,0,0,228342,189966,142377,143828,6100,7000,5356,5400,notdefault
300000,50,2,2,2,2,245193,250672,256178,260434,11000,11000,10000,9500,default
80000,24,-1,-1,-1,-1,390,1063,390,741,1063,390,741,390,notdefault
250000,39,-2,-2,-2,-2,0,632,316,0,632,316,0,316,notdefault
110000,34,0,0,0,0,23751,25068,26351,26996,1717,2000,2000,1500,notdefault
50000,34,0,0,0,0,8603,7757,8742,6041,1200,1141,1006,0,notdefault
240000,28,2,2,2,2,294180,276968,276585,253679,0,22550,0,8450,notdefault
170000,29,0,0,0,0,51401,47742,45529,42805,2100,2105,2447,1200,notdefault
350000,33,0,0,0,0,303949,298421,247125,228229,10000,9205,6810,5706,notdefault
140000,35,0,0,0,0,84873,82471,84235,82432,4000,4010,3800,3200,notdefault
110000,38,0,0,0,0,105433,107065,103690,105447,4008,3920,4031,4000,notdefault
100000,48,-1,-1,-1,-1,390,5333,15798,390,5333,15798,390,2265,notdefault
210000,32,-1,-1,-1,-1,733,737,737,407,737,737,407,737,notdefault
350000,37,0,0,0,0,70257,73151,47298,25692,20001,5045,3000,2005,notdefault
150000,31,0,0,0,0,148815,148090,133619,127043,5147,4900,4677,4707,notdefault
200000,28,0,0,0,0,61940,63314,64699,66029,3000,3000,3000,2500,notdefault
300000,33,1,-2,-1,0,0,0,12351,6417,0,12351,0,5245,notdefault
50000,23,0,0,0,0,50859,49808,49993,50025,1965,2150,2118,1045,notdefault
440000,45,-1,-1,-1,3,600,-420,417,2217,0,1937,1800,0,default
420000,35,0,0,0,0,168182,163177,149406,136292,15000,6000,5000,10000,notdefault
340000,48,0,0,0,0,73627,75052,76022,76402,3870,3819,2823,2876,notdefault
80000,25,0,0,2,2,36841,39645,40713,41153,3900,2000,1575,0,default
20000,44,4,3,2,0,12480,12001,11516,11436,0,0,408,1300,default
50000,22,1,2,0,0,50043,98450,48689,19773,1000,2000,900,900,notdefault
50000,23,2,0,0,-2,8730,4388,0,0,1000,0,0,5412,default
360000,40,-1,-1,-1,-1,16540,1160,10600,51571,1160,10646,51571,0,notdefault
140000,58,2,0,0,0,98985,98702,96753,94310,4520,4034,5050,6034,notdefault
50000,60,0,0,0,0,51078,50649,36384,32913,2013,2505,2100,500,notdefault
210000,31,2,-1,-1,0,1172,380,1552,776,380,1552,0,776,notdefault
60000,37,2,2,2,2,42101,43594,44700,45465,2500,2100,1800,1800,default
30000,34,-2,-2,-2,-2,3275,5000,5235,5000,5000,5235,5000,2100,notdefault
180000,33,-1,-1,-1,-1,4019,1550,4278,331,1550,4278,334,3456,notdefault
360000,31,1,-1,2,-1,0,238,238,3730,238,0,3730,200,notdefault
250000,53,0,0,0,0,252916,251830,245429,186620,9011,8146,6000,13003,notdefault
50000,27,1,2,0,0,35905,35028,36373,37165,0,1908,1700,3000,notdefault
40000,53,0,0,2,2,4621,6527,7776,7502,2150,1500,0,274,default
180000,40,0,0,0,0,42790,43899,45172,46121,1800,2000,2000,2332,notdefault
360000,46,0,0,-1,0,58389,42094,10594,31532,20000,10600,30000,20000,notdefault
90000,26,1,2,2,2,50200,49092,53295,53826,0,5000,2000,2200,notdefault
200000,27,0,0,-1,-1,58725,76287,22869,30268,30229,22946,30684,54589,notdefault
20000,22,1,2,0,0,8222,7948,8958,9456,0,1300,800,1000,default
80000,53,0,0,0,0,37242,37634,38281,38993,2000,2000,2000,2000,notdefault
50000,27,-2,-2,-2,-2,0,0,0,0,0,0,0,0,notdefault
480000,38,-2,-2,-1,0,5619,7600,123988,177054,7600,123988,60000,100000,notdefault
10000,23,-1,2,-1,-1,780,390,390,780,0,390,780,0,default
200000,35,0,0,0,0,27561,17365,9889,0,5000,1015,0,9002,notdefault
80000,30,0,0,0,0,69533,71314,73027,74215,3500,3500,3000,3000,notdefault
